id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2020927569,,,,Paul Grünbacher|Rick Rabiser,https://openalex.org/A5017108223|https://openalex.org/A5024243792,https://orcid.org/0000-0002-1951-5288|https://orcid.org/0000-0003-3862-1112,AT|AT,Johannes Kepler University of Linz|Johannes Kepler University of Linz,https://openalex.org/I121883995|https://openalex.org/I121883995,True|False,,0.93069307,14,https://openalex.org/I121883995,Success factors for empirical studies in industry-academia collaboration: a reflection,https://doi.org/10.5555/2662528.2662537,,3.5921,,False,en,False,closed,Conducting Empirical Studies in Industry,,,https://openalex.org/S4306417997,,conference,Software Engineering Techniques and Practices,2013-05-19,2013,article
https://openalex.org/W2524289906,"The Internet of Things (IoT) is the main driver for industrial smart products produced by an increasing number of manufacturers. The overall functionality of smart products is a combination of mechanical, electrical/electronic functions (hardware functions) and software functions. For hardware and software there are different lifecycle models: Product lifecycle management (PLM) focuses on hardware, application lifecycle management (ALM) focuses on software. Smart products force manufacturers to converge both lifecycle models step by step. Although seemingly important, the research community leaves this innovative area mostly up to the PLM tool vendors and the ALM tool vendors, resulting in them driving the convergence. This paper points out the mismatch between industry and academia regarding the PLM/ALM convergence. We encourage academia to increase research activities and we propose potential research topics.",,,Andreas Deuter|Stefano Rizzo,https://openalex.org/A5016529391|https://openalex.org/A5077420826,https://orcid.org/0000-0002-6529-6215|https://orcid.org/0000-0003-3346-3389,DE|DE,Ostwestfalen-Lippe University of Applied Sciences and Arts|Software (Germany),https://openalex.org/I5209920|https://openalex.org/I4210087817,True|False,cc-by-nc-nd,0.91435185,14,https://openalex.org/I5209920,A Critical View on PLM/ALM Convergence in Practice and Research,https://doi.org/10.1016/j.protcy.2016.08.052,,2.9249,,False,en,True,diamond,Procedia Technology,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S2898128736,2212-0173,journal,Manufacturing Process and Optimization,2016-01-01,2016,article
https://openalex.org/W2499232306,,,,Matthias Galster|Danny Weyns,https://openalex.org/A5034571717|https://openalex.org/A5059882053,https://orcid.org/0000-0003-3491-1833|https://orcid.org/0000-0002-1162-0817,NZ|SE,University of Canterbury|Linnaeus University,https://openalex.org/I185492890|https://openalex.org/I223464139,True|False,,0.96195859,13,https://openalex.org/I185492890,Empirical Research in Software Architecture: How Far have We Come?,https://doi.org/10.1109/wicsa.2016.10,,5.9714,,False,en,False,closed,,,,,,,Software Engineering Research,2016-04-01,2016,article
https://openalex.org/W3036874480,,,,Daniel Rees|Victoria Bates|Roderick Thomas|Simon Brooks|Hamish Laing|Gareth Davies|Michael D. Williams|L. Phillips|Yogesh K. Dwivedi,https://openalex.org/A5108259851|https://openalex.org/A5055900848|https://openalex.org/A5062175179|https://openalex.org/A5082029715|https://openalex.org/A5064601042|https://openalex.org/A5064560077|https://openalex.org/A5002569790|https://openalex.org/A5035332587|https://openalex.org/A5048622877,|https://orcid.org/0000-0002-3106-7764|https://orcid.org/0000-0002-2792-1251||https://orcid.org/0000-0002-5661-7937|https://orcid.org/0000-0001-7872-7574|https://orcid.org/0000-0002-3047-0332||https://orcid.org/0000-0002-5547-9990,GB|GB|GB|GB|GB|GB|GB|GB|GB,Swansea University|Swansea University|Swansea University|Swansea University|Swansea University|Swansea University|Swansea University|Swansea University|Swansea University,https://openalex.org/I39586589|https://openalex.org/I39586589|https://openalex.org/I39586589|https://openalex.org/I39586589|https://openalex.org/I39586589|https://openalex.org/I39586589|https://openalex.org/I39586589|https://openalex.org/I39586589|https://openalex.org/I39586589,True|False|False|False|False|False|False|False|False,,0.87038792,13,https://openalex.org/I39586589,Collaborating to deliver value in health care: exploring conditions required for successful healthcare and life science sector collaboration,https://doi.org/10.1108/tg-05-2020-0074,Engineering and Physical Sciences Research Council,1.6039,,False,en,False,closed,Transforming Government People Process and Policy,https://openalex.org/P4310319811,Emerald Publishing Limited,https://openalex.org/S85921003,1750-6166,journal,"Healthcare cost, quality, practices",2020-08-10,2020,article
https://openalex.org/W3098990205,,,,Vahid Garousi|Markus Borg|Markku Oivo,https://openalex.org/A5000712015|https://openalex.org/A5004374106|https://openalex.org/A5064264297,https://orcid.org/0000-0001-6590-7576|https://orcid.org/0000-0001-7879-4371|https://orcid.org/0000-0002-1698-2323,GB|SE|FI,Queen's University Belfast|RISE Research Institutes of Sweden|University of Oulu,https://openalex.org/I126231945|https://openalex.org/I2800664555|https://openalex.org/I98381234,True|False|False,cc-by,0.93713693,13,https://openalex.org/I126231945,Practical relevance of software engineering research:synthesizing the community’s voice,,,3.3333,,False,en,True,green,University of Oulu Repository (University of Oulu),https://openalex.org/I98381234,University of Oulu,https://openalex.org/S4306400284,,repository,Software Engineering Research,2020-01-01,2020,article
https://openalex.org/W2064883847,"In industry--academia collaboration projects, there are many issues related to different time horizons in industry and academia. If not adressed upfront, they may hinder collaboration in such projects. We analyze our experiences from a 10 year industry--academia collaboration program, the EASE Industrial Excellence Center in Sweden, and identify issues and feasible practices to overcome the hurdles of different time horizons. Specifically, we identify issues related to contracts, goals, results, organization (in)stability, and work practices. We identify several areas where the time horizon is different, and conclude that mutual awareness of these differences and management commitment to the collaboration are the key means to overcome the differences. The launch of a mediating institute may also be part of the solution.",,,Per Runeson|Sten Minör|Johan Svenér,https://openalex.org/A5087032437|https://openalex.org/A5072766403|https://openalex.org/A5000650029,https://orcid.org/0000-0003-2795-4851||,SE|SE|SE,Lund University|Lund University|Mobile Heights (Sweden),https://openalex.org/I187531555|https://openalex.org/I187531555|https://openalex.org/I4210102622,True|False|False,other-oa,0.94048784,12,https://openalex.org/I187531555,Get the cogs in synch,https://doi.org/10.1145/2647648.2647652,,3.9446,,False,en,True,green,,,,,,,Software Engineering Techniques and Practices,2014-09-16,2014,article
https://openalex.org/W2471489105,Dr. Lucietto has focused her research in engineering technology education and the understanding of engineering technology students. She teaches in an active learning style which engages and develops practical skills in the students. Currently she is exploring,,,Diane Peters|Anne Lucietto,https://openalex.org/A5055565398|https://openalex.org/A5065880170,https://orcid.org/0000-0001-8177-8145|https://orcid.org/0000-0003-0053-753X,US|US,Kettering University|Purdue University West Lafayette|Kettering College|Kettering University,https://openalex.org/I39965400|https://openalex.org/I219193219|https://openalex.org/I2799978678|https://openalex.org/I39965400,True|False,,0.80603472,12,https://openalex.org/I39965400,A Survey of Types of Industry-Academia Collaboration,https://doi.org/10.18260/p.26455,,0.9822,,False,en,True,gold,,,,,,,Engineering Education and Curriculum Development,2016-07-07,2016,article
https://openalex.org/W3021661975,"The spread of misinformation is one of the severe challenges that societies have been dealing with for many years. However, the rapid growth of social media has accelerated the creation and circulation of such information and turned it into a potential threat to the main societal institutions such as peace and democracy. Although many of iconic figures, policymakers, business leaders and researchers have warned us of serious repercussions of misinformation, a clear course of action is not yet visible. To tackle such an issue, the preliminary step would be the evaluation of the as-is situation, which allows us to identify the deficiencies of existing solutions. This issue has been addressed in this study by a comprehensive analysis over decades of societal efforts against misinformation. In this analysis, quelling strategies from organisational and government perspectives are explained. Then they are investigated from efficacy level and governance mode. Our analyses show that, despite a seemingly suitable setting for confronting misinformation, there is a major shortcoming in governance mode of current quelling strategies.",,,Amir Ebrahimi Fard|Shajeeshan Lingeswaran,https://openalex.org/A5063277598|https://openalex.org/A5043311726,https://orcid.org/0000-0003-4903-8918|,NL|NL,Delft University of Technology|Delft University of Technology,https://openalex.org/I98358874|https://openalex.org/I98358874,True|False,public-domain,0.933643,12,https://openalex.org/I98358874,Misinformation Battle Revisited: Counter Strategies from Clinics to Artificial Intelligence,https://doi.org/10.1145/3366424.3384373,,3.4171,,False,en,True,hybrid,Companion Proceedings of the Web Conference 2020,,,https://openalex.org/S4306506651,,conference,Misinformation and Its Impacts,2020-04-20,2020,article
https://openalex.org/W3095304497,,5000,,Fernando Pastor Ricós|Pekka Aho|Tanja Vos|Ismael Torres Boigues|Ernesto Calás Blasco|Héctor Martínez Martínez,https://openalex.org/A5062811959|https://openalex.org/A5078714671|https://openalex.org/A5102536272|https://openalex.org/A5055500286|https://openalex.org/A5034472143|https://openalex.org/A5069105454,https://orcid.org/0000-0002-5790-193X|https://orcid.org/0000-0002-9252-1799||||,ES|NL|ES|NL|ES|NL|ES|NL|ES,Universitat Politècnica de València|Open University of the Netherlands|Open University of the Netherlands|Universitat Politècnica de València|Prodevelop (Spain)|Universitat Politècnica de València|Open University of the Netherlands|Prodevelop (Spain)|Open University of the Netherlands|Universitat Politècnica de València|Prodevelop (Spain),https://openalex.org/I60053951|https://openalex.org/I7876267|https://openalex.org/I7876267|https://openalex.org/I60053951|https://openalex.org/I4210136377|https://openalex.org/I60053951|https://openalex.org/I7876267|https://openalex.org/I4210136377|https://openalex.org/I7876267|https://openalex.org/I60053951|https://openalex.org/I4210136377,True|True|False|False|False|False,cc-by-nc-nd,0.94716981,12,https://openalex.org/I60053951|https://openalex.org/I7876267,Deploying TESTAR to Enable Remote Testing in an Industrial CI Pipeline: A Case-Based Evaluation,https://doi.org/10.1007/978-3-030-61362-4_31,,3.8924,,False,en,True,green,Lecture notes in computer science,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S106296714,0302-9743,book series,Software Testing and Debugging Techniques,2020-01-01,2020,book-chapter
https://openalex.org/W4323318417,"Complex societal problems cannot be resolved without transdisciplinary research (TDR). Currently, there is no focused communication platform or commonly shared research framework for conducting TDR. The current study is a continuation of the exploration of collaborations in multidisciplinary, interdisciplinary, and TDR to identify ideas that could contribute to developing and testing a general framework for conducting TDR. The systematic literature review in this study discovered three main themes (TDR initiation, TDR management, and transdisciplinary knowledge exchange). These themes formed three phases of a general framework for conducting TDR. The novelty of the presented phased general framework for conducting TDR relates to the type of learning and outputs that are required at the end of each related action of all associated stages of the three phases to enable all participants to participate in TDR. The logical sequence of these actions and associated stages and phases were verified through a survey of academics and industry professionals internationally. The findings evidenced that improved communication between academics and industry professionals can respond to complex societal problems such as sustainable development, global environmental change, and environmental crises. The findings of the current research will enable the development of a transdisciplinary collaboration framework (TCF) for the nature-based design (NBD) of sustainable buildings aligned with the Royal Institute of British Architects (RIBA) Plan of Work.",2200,2200,Anosh Nadeem Butt|Branka Dimitrijević,https://openalex.org/A5048897694|https://openalex.org/A5091784902,https://orcid.org/0000-0002-9662-9473|https://orcid.org/0000-0003-2817-7986,GB|GB,University of Strathclyde|University of Strathclyde,https://openalex.org/I181647926|https://openalex.org/I181647926,True|False,cc-by,0.82744402,12,https://openalex.org/I181647926,Developing and Testing a General Framework for Conducting Transdisciplinary Research,https://doi.org/10.3390/su15054596,University of Strathclyde,1.8095,,False,en,True,gold,Sustainability,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://openalex.org/S10134376,2071-1050,journal,Sustainable Building Design and Assessment,2023-03-04,2023,article
