Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1074,"ME Fagan","Advances in software inspections",1986,"IEEE transactions on software engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6312976/?casa_token=qfIItvKb95wAAAAA:yuC-1mTEQNVwsKLK-IYTORvkMnNLz2mPY_Z8KlfdFeymin62pKFtmohLj2x8FsHJHeAfM17L14Cd","https://scholar.google.com/scholar?cites=13009099475374584502&as_sdt=2005&sciodt=0,5&hl=en",4,"2026-05-05 09:48:35","","","","",,,,,1074,26.85,1074,1,40,"This paper presents new studies and experiences that enhance the use of the inspection process and improve its contribution to development of defect-free software on time and at …","https://ieeexplore.ieee.org/iel5/32/6312972/06312976.pdf?casa_token=W2fSMmdzzJUAAAAA:NFeLpf6Qt0nfrI0bXYyHodWeDMoGTdi3Mo09ZL0F3DKxuduCw9B4k0m2Kf5GxrNehNKVbojRIsUa","https://scholar.google.com/scholar?q=related:tjJsNQybibQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"E Metzker","Adoption-centric usability engineering: systematic deployment, evaluation and improvement of usability engineering methods in the software engineering …",2005,"","Ulm, Universität Ulm, Diss., 2005","","https://scholar.google.com/scholar?cites=7904453900491277001&as_sdt=2005&sciodt=0,5&hl=en",101,"2026-05-05 09:48:35","CITATION","","","",,,,,4,0.19,4,1,21,"","","https://scholar.google.com/scholar?q=related:ycI7YvFCsm0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
461,"FKY Chan, JYL Thong","Acceptance of agile methodologies: A critical review and conceptual framework",2009,"Decision support systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167923608002133?casa_token=Ar5JEQsX4gUAAAAA:GHyXXipG1CqtR4kFSUKQ6niLd_LNmBFDpuEowGwiGZM5ya3n9cWGCufbmPvxTtCeXaYVgbB5Qgra","https://scholar.google.com/scholar?cites=14521881926029761779&as_sdt=2005&sciodt=0,5&hl=en",7,"2026-05-05 09:48:35","HTML","","","",,,,,461,27.12,231,2,17,"It is widely believed that systems development methodologies (SDMs) can help improve the software development process. Nevertheless, their deployment often encounters resistance …","https://www.sciencedirect.com/science/article/pii/S0167923608002133?casa_token=Ar5JEQsX4gUAAAAA:GHyXXipG1CqtR4kFSUKQ6niLd_LNmBFDpuEowGwiGZM5ya3n9cWGCufbmPvxTtCeXaYVgbB5Qgra","https://scholar.google.com/scholar?q=related:81wr56sWiMkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
52,"M Umarji, H Emurian","Acceptance issues in metrics program implementation",2005,"11th IEEE International Software Metrics …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1509298/?casa_token=h54-OUdul3UAAAAA:4oMzILb_TtdqwmiSK5KZEOZVr-NGQ4f5vqOCeXU-QjUzwbKwacyN14LPrQ33RO-Z8sSKzDHzPhWO","https://scholar.google.com/scholar?cites=16447026354731810539&as_sdt=2005&sciodt=0,5&hl=en",31,"2026-05-05 09:48:35","","","","",,,,,52,2.48,26,2,21,"Process improvement initiatives such as metrics programs have a high failure rate during their assimilation in a software organization. Lack of attention to social issues and lack of …","https://ieeexplore.ieee.org/iel5/10089/32322/01509298.pdf?casa_token=10SYvV1DTH4AAAAA:hF3woQ2VvHpjhEorFmIZXxSOG5IoK7onkcYJY2Krfr2hfruFDDSVv648atnGYB81U-CDpNifPiYr","https://scholar.google.com/scholar?q=related:6_5GXVSTP-QJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"D Fontdevila","A usability model for software development processes and practices",2021,"","sedici.unlp.edu.ar","https://sedici.unlp.edu.ar/handle/10915/121169","https://scholar.google.com/scholar?cites=8040442916788114432&as_sdt=2005&sciodt=0,5&hl=en",92,"2026-05-05 09:48:35","","","","",,,,,2,0.40,2,1,5,"I specially appreciate and thank: Fátima, Mati and Santi for all the time and patience they gave me as a present during this process. My parents, Pimpi and Pablo, and my siblings Eva …","https://sedici.unlp.edu.ar/bitstream/handle/10915/121169/Documento_completo.pdf?sequence=1","https://scholar.google.com/scholar?q=related:ABT2kztklW8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
19,"O Terzidis, L Vogel","A unified model of the technology push process and its application in a workshop setting",2018,"… Entrepreneurship: Insights in New Technology-Based …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-73509-2_6","https://scholar.google.com/scholar?cites=6316772666988442194&as_sdt=2005&sciodt=0,5&hl=en",34,"2026-05-05 09:48:35","","10.1007/978-3-319-73509-2_6","","",,,,,19,2.38,10,2,8,"The process of commercializing new technologies, ie of creating technology push innovations, is poorly understood and modeled in very different and heterogeneous ways in …","","https://scholar.google.com/scholar?q=related:UjK-3kWvqVcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"K Mohan, F Ahlemann","A theory of user acceptance of IS project management methodologies: Understanding the influence of psychological determinism and experience",2011,"","aisel.aisnet.org","https://aisel.aisnet.org/wi2011/24/","https://scholar.google.com/scholar?cites=7640696360554722074&as_sdt=2005&sciodt=0,5&hl=en",97,"2026-05-05 09:48:35","","","","",,,,,6,0.40,3,2,15,"Despite the overwhelming advantages of using an IS project management methodology, organisations are rarely able to motivate their staff to use them: Consequently, this lack of …","https://www.researchgate.net/profile/Andreas_Eckhardt/publication/221201456_Technology_Adoption_by_Elderly_People_-_An_Empirical_Analysis_of_Adopters_and_Non-Adopters_of_Social_Networking_Sites/links/56aa1de708aef6e05df44814/Technology-Adoption-by-Elderly-People-An-Empirical-Analysis-of-Adopters-and-Non-Adopters-of-Social-Networking-Sites.pdf#page=300","https://scholar.google.com/scholar?q=related:GvN7l9s0CWoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
18,"Y Guo, CB Seaman","A survey of software project managers on software process change",2008,"Proceedings of the Second ACM-IEEE international …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1414004.1414046","https://scholar.google.com/scholar?cites=17076272342161842025&as_sdt=2005&sciodt=0,5&hl=en",64,"2026-05-05 09:48:35","","10.1145/1414004.1414046","","",,,,,18,1.00,9,2,18,"Software project managers play an important role in selecting their software development process. In this study we conducted a survey of software project managers about software …","https://dl.acm.org/doi/pdf/10.1145/1414004.1414046","https://scholar.google.com/scholar?q=related:aV9iojgb--wJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"K Petersen","A Researcher's Experiences in Supporting Industrial Software Process Improvement",2016,"… Software Process Evolution: Traditional, Agile and …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-31545-4_12","",144,"2026-05-05 09:48:35","","10.1007/978-3-319-31545-4_12","","",,,,,0,0.00,0,1,10,"Industry–academia collaboration in software engineering is essential for the relevance of research, as research may make important contributions to the improvement of software …","","https://scholar.google.com/scholar?q=related:g346q8GgvbAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"MC Martins, TN Kudo, RF Bulcão-Neto","A Requirements Engineering Process for Machine Learning Innovation Projects.",2024,"WER","wer.inf.puc-rio.br","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER24/WER2024_paper_54.pdf","https://scholar.google.com/scholar?cites=6831303369136938579&as_sdt=2005&sciodt=0,5&hl=en",46,"2026-05-05 09:48:35","PDF","","","",,,,,2,1.00,1,3,2,"Despite the increasing development of Machine Learning (ML) applications, Requirements Engineering (RE) activities face challenges in this new data-intensive paradigm, eg, the high …","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER24/WER2024_paper_54.pdf","https://scholar.google.com/scholar?q=related:Ux5WbjiqzV4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
15,"RB Svensson, PL Parker…","A prototype tool for QUPER to support release planning of quality requirements",2011,"2011 Fifth International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6046204/?casa_token=Zm7igTeAAqcAAAAA:8qeycz70aS1qbzuJNP7nTXOnEXDayVw2Mnr37zyJmlzOO6w8Dtq42lKwypr1Gg8zD1H_PVh0hxB5","https://scholar.google.com/scholar?cites=6741766206812263231&as_sdt=2005&sciodt=0,5&hl=en",58,"2026-05-05 09:48:35","","","","",,,,,15,1.00,5,3,15,"Release planning plays an important role for the success of a software product vendor that develops software-intensive incremental products. It is important that the software product is …","https://ieeexplore.ieee.org/iel5/6035880/6046197/06046204.pdf?casa_token=cSVwsF8o8uEAAAAA:4WaeiFxfYEBy53pp6uJpSdOmWXHNEETS2q9NKg-svSsUVj-Ah7R1-6vAwqqFMVxbnZ5uI5aVJKIj","https://scholar.google.com/scholar?q=related:PxPHS6WQj10J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
16,"T Aschauer, G Dauenhauer, W Pree","A modeling language's evolution driven by tight interaction between academia and industry",2010,"Proceedings of the 32nd ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1810295.1810304","https://scholar.google.com/scholar?cites=9867889464327654458&as_sdt=2005&sciodt=0,5&hl=en",52,"2026-05-05 09:48:35","","10.1145/1810295.1810304","","",,,,,16,1.00,5,3,16,"Domain specific languages play an important role in model-driven engineering of software-intensive industrial systems. A rich body of knowledge exists on the development of …","https://dl.acm.org/doi/pdf/10.1145/1810295.1810304","https://scholar.google.com/scholar?q=related:OswRfC_J8YgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
548,"T Gorschek, P Garre, S Larsson, C Wohlin","A model for technology transfer in practice",2006,"IEEE software","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4012630/?casa_token=QthrGunhvR8AAAAA:zoWHlX9LhjcHpcQMMuNoD_WLK5cOOhnNtyjLx5eFOC03m_1kkBwKPXXwR8hl3Oi7hBihB8c9Fgyp","https://scholar.google.com/scholar?cites=17647771685810015961&as_sdt=2005&sciodt=0,5&hl=en",5,"2026-05-05 09:48:35","","","","",,,,,548,27.40,137,4,20,"Successful technology transfer requires close cooperation and collaboration between researchers and practitioners. Researchers need to observe the challenges facing industry …","https://ieeexplore.ieee.org/iel5/52/4012608/04012630.pdf?casa_token=5s7dQldQbE8AAAAA:MNm-F95MBahS_Epg-eLy_4sLuI-X1kzxbtPeQUgErJKFDW0lRwlp6IFjrGlb8Icl3NGjGmSR8mA2","https://scholar.google.com/scholar?q=related:2Q7nqdh66fQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"P Garre, SBM Larsson","A Model for Technology Transfer in Practice",2006,"IEEE Software, no. november/december","wohlin.eu","https://wohlin.eu/software06.pdf","https://scholar.google.com/scholar?cites=5029761648353183735&as_sdt=2005&sciodt=0,5&hl=en",133,"2026-05-05 09:48:35","PDF","","","",,,,,1,0.05,1,2,20,"The successful transfer of knowledge and technology from research to practice implies symbiosis. Close cooperation and collaboration between researchers and practitioners …","https://wohlin.eu/software06.pdf","https://scholar.google.com/scholar?q=related:94f5ApJNzUUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
437,"M Ivarsson, T Gorschek","A method for evaluating rigor and industrial relevance of technology evaluations",2011,"Empirical Software Engineering","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s10664-010-9146-4&casa_token=73CB771BHjcAAAAA:75VPXdUomhc_XLs3-3B7ZK0mEKActG5QiE7TTCb99vXzjB6w7_5_MLSkC5JMV4UC77qboWoT4UQJcGzZuCw","https://scholar.google.com/scholar?cites=14788863551008663704&as_sdt=2005&sciodt=0,5&hl=en",2,"2026-05-05 09:48:35","HTML","10.1007/s10664-010-9146-4","","",,,,,437,29.13,219,2,15,"One of the main goals of an applied research field such as software engineering is the transfer and widespread use of research results in industry. To impact industry, researchers …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s10664-010-9146-4&casa_token=73CB771BHjcAAAAA:75VPXdUomhc_XLs3-3B7ZK0mEKActG5QiE7TTCb99vXzjB6w7_5_MLSkC5JMV4UC77qboWoT4UQJcGzZuCw","https://scholar.google.com/scholar?q=related:mOiXfQuZPM0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"SK Kim","A Mediating Effect of Internalization on Technology Adoption",2016,"Journal of Information Technology Applications & …","dbpia.co.kr","https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE07153748","https://scholar.google.com/scholar?cites=15246674919698002819&as_sdt=2005&sciodt=0,5&hl=en",129,"2026-05-05 09:48:35","","","","",,,,,1,0.10,1,1,10,"Many technology innovations fail. Only a few of them are successfully implemented. Most of the remaining are discontinued before long or fail to be routinized. Although employees …","","https://scholar.google.com/scholar?q=related:g_N0Ig8Sl9MJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
17,"J Sanchez, L Williams, EM Maximilien","A longitudinal study of the use of a test-driven development practice in industry",2007,"Proc. Agile","jrebel.com","https://www.jrebel.com/sites/rebel/files/blog-images/2016/04/10.1.1.104.6319.pdf","https://scholar.google.com/scholar?cites=535234629132354334&as_sdt=2005&sciodt=0,5&hl=en",66,"2026-05-05 09:48:35","PDF","","","",,,,,17,0.89,6,3,19,"Abstract Test-Driven Development (TDD) is an agile practice that is widely accepted and advocated by most agile methods and methodologists. In this paper, we report on a …","https://www.jrebel.com/sites/rebel/files/blog-images/2016/04/10.1.1.104.6319.pdf","https://scholar.google.com/scholar?q=related:HgPsNA-JbQcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"AA Mughal","A Framework for Implementing Software Measurement Programs in Small and Medium Enterprises",2017,"","ourarchive.otago.ac.nz","https://ourarchive.otago.ac.nz/esploro/outputs/doctoral/A-Framework-for-Implementing-Software-Measurement/9926479668401891","https://scholar.google.com/scholar?cites=4824267694488832723&as_sdt=2005&sciodt=0,5&hl=en",128,"2026-05-05 09:48:35","","","","",,,,,1,0.11,1,1,9,"The economies of numerous nations, including New Zealand, rely heavily on the contributions of small and medium enterprises (SMEs). In the last decade a shift to the …","https://ourarchive.otago.ac.nz/esploro/fulltext/doctoral/A-Framework-for-Implementing-Software-Measurement/9926479668401891?repId=12396723970001891&mId=13397159480001891&institution=64OTAGO_INST","https://scholar.google.com/scholar?q=related:00pmd-g980IJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
23,"LC Briand, Y Labiche, HD Yan…","A controlled experiment on the impact of the object constraint language in UML-based maintenance",2004,"20th IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1357823/?casa_token=pR9f8fX6TCEAAAAA:wXguVWe1SA99DB8PYw7GdUFPz4f6fMyYIncYb_4VjVnjCAvdTArpnRMwoC9f0t-nhzYTskAJAqgF","https://scholar.google.com/scholar?cites=9023778665408969929&as_sdt=2005&sciodt=0,5&hl=en",51,"2026-05-05 09:48:35","","","","",,,,,23,1.05,6,4,22,"The object constraint language (OCL) was introduced as part of the Unified Modeling Language (UML). Its main purpose is to make UML models more precise by providing a …","https://ieeexplore.ieee.org/iel5/9383/29793/01357823.pdf?casa_token=8gmfatUMIQsAAAAA:5_b82eqyAgAzT5IM-NkwKKFwq26eI7ZLhjKanwkqYa3EgPPivnnaVWwYDB8R-KlPSytXzSK9z6V2","https://scholar.google.com/scholar?q=related:yTxz2-LmOn0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
9,"D Méndez Fernández, S Wagner","A case study on artefact-based RE improvement in practice",2015,"International Conference on Product …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-26844-6_9","https://scholar.google.com/scholar?cites=15637432862018449285&as_sdt=2005&sciodt=0,5&hl=en",68,"2026-05-05 09:48:35","","10.1007/978-3-319-26844-6_9","","",,,,,9,0.82,5,2,11,"Background: Most requirements engineering (RE) process improvement approaches are solution-driven and activity-based. They focus on the assessment of the RE of a company …","https://arxiv.org/pdf/1611.10022","https://scholar.google.com/scholar?q=related:hS-hW1ZSA9kJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Brandsteidl, K Wieland, C Huemer","6th Educators' Symposium: Software Modeling in Education at MODELS 2010 (EduSymp 2010)",2010,"… Communications of the …","users.cis.fiu.edu","http://users.cis.fiu.edu/~clarkep/edusymp/edusymp2010_submission_8.pdf","",152,"2026-05-05 09:48:35","PDF","","","",,,,,0,0.00,0,3,16,"Huge classes (more than 800 students) pose a major challenge to lecturers as well as to students, especially when a practical part is included. In order to successfully master …","http://users.cis.fiu.edu/~clarkep/edusymp/edusymp2010_submission_8.pdf","https://scholar.google.com/scholar?q=related:Rsm2a2HxNtQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"B Michalik, J Nawrocki, M Ochodek","3-step knowledge transition: A case study on architecture evaluation",2008,"Proceedings of the 30th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1368088.1368193","https://scholar.google.com/scholar?cites=5138292075392076510&as_sdt=2005&sciodt=0,5&hl=en",86,"2026-05-05 09:48:35","","10.1145/1368088.1368193","","",,,,,7,0.39,2,3,18,"Software Engineering is developing very fast. To keep up with the changes, software companies need effective methods of knowledge transfer. In the paper a 3-step approach to …","https://dl.acm.org/doi/pdf/10.1145/1368088.1368193","https://scholar.google.com/scholar?q=related:3grzMWvhTkcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JP Gibson","2 Three Complementary Domains",2014,"","","","",168,"2026-05-05 09:48:35","CITATION","","","",,,,,0,0.00,0,1,12,"","","https://scholar.google.com/scholar?q=related:o0rRTF5meqsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
